entity,code,year,working_hours,productivity per hour,population,continent,health,income,income_p_hour,health_share,food_share
South Korea,KOR,2004,2389.446,26.519978,47.727288,Asia,728.80645752,13671.4468231885,5.7215968986905335,0.05330865613168697,
South Korea,KOR,2005,2348.4897,28.836796,47.889576,Asia,901.30578613,15951.3767895808,6.792185117771988,0.05650332244165403,
South Korea,KOR,2006,2343.495,29.512959,48.049348,Asia,1083.06799316,17949.260053462,7.65918427539295,0.06034053715496206,
South Korea,KOR,2007,2303.5378,31.401978,48.2206,Asia,1243.66918945,19974.0308851783,8.671023711952241,0.062264306919284015,
South Korea,KOR,2008,2216.6306,32.576744,48.398632,Asia,1170.36853027,17500.4116780043,7.8950510193282994,0.066876628493317,
South Korea,KOR,2009,2167.4614,32.299507,48.588024,Asia,1123.07434082,15514.2115242779,7.157779845250254,0.07239003664881853,
South Korea,KOR,2010,2153.4133,34.401585,48.813036,Asia,1386.41271973,18937.4316730492,8.79414633180226,0.0732101767370637,
South Korea,KOR,2011,2126.3198,34.31749,49.16988,Asia,1531.49035645,20578.1729635886,9.677835367750701,0.07442304810829646,
South Korea,KOR,2012,2110.2646,34.104088,49.634188,Asia,1579.10803223,20885.063456583,9.896893241057544,0.07560944382633719,
South Korea,KOR,2013,2100.2302,33.014214,50.098228,Asia,1709.35571289,22213.541075093,10.57671729274867,0.07695106813954217,
South Korea,KOR,2014,2070.3123,34.302982,50.558044,Asia,1901.01196289,23855.8235209159,11.522813983627445,0.07968754301117559,
South Korea,KOR,2015,2077.2932,35.88307,50.994396,Asia,1912.59069824,23450.9899045907,11.28920554141837,0.08155692813059445,
South Korea,KOR,2016,2062.3342,36.87733,51.309984,Asia,2020.90820313,23960.5291161577,11.618160197390754,0.08434322102541582,
South Korea,KOR,2017,2012.4713,39.083927,51.51164,Asia,2239.3203125,25890.4463157708,12.865001511212013,0.08649214792160417,
South Korea,KOR,2018,1987.5397,40.092373,51.6769,Asia,2518.73022461,27237.4030768991,13.704080012539674,0.09247321477377608,
South Korea,KOR,2019,1979.5262,40.768528,51.803832,Asia,2595.22338867,25831.4551500679,13.049312077843627,0.10046756458716877,12.819726
South Korea,KOR,2019,1979.5262,40.768528,51.803832,Asia,2595.22338867,25831.4551500679,13.049312077843627,0.10046756458716877,
Spain,ESP,2000,1752.8208,39.56358,40.741652,Europe,1005.28399658,12777.7244687468,7.289806504319666,0.07867472796418776,
Spain,ESP,2001,1762.0698,39.063046,40.966448,Europe,1045.05065918,13213.9262966176,7.499093564067439,0.07908706585169194,
Spain,ESP,2002,1763.6475,39.386444,41.477652,Europe,1174.5793457,14726.4397181684,8.349990413712717,0.0797598990780433,
Spain,ESP,2003,1754.6332,38.99506,42.230268,Europe,1640.91784668,18547.5884308069,10.5706357492876,0.08847068462843893,
Spain,ESP,2004,1739.9012,39.34177,42.959672,Europe,1924.27087402,21375.5255360234,12.28548238027734,0.09002215504723361,
Spain,ESP,2005,1723.7191,42.210934,43.685372,Europe,2060.32177734,22509.8931072036,13.058910298785689,0.09152961178125975,
Spain,ESP,2006,1713.7406,44.520966,44.422824,Europe,2242.15893555,24030.4139136431,14.022200275609448,0.09330504849427625,
Spain,ESP,2007,1701.3077,46.45947,45.245784,Europe,2606.27783203,27377.4783436333,16.092020475563178,0.0951978775881708,
Spain,ESP,2008,1710.1262,47.022587,45.966544,Europe,2995.18603516,29598.6105981013,17.30785166504162,0.10119346734985378,
Spain,ESP,2009,1715.8046,48.159397,46.367772,Europe,2937.71826172,26838.5260367542,15.641947828298282,0.10945900150019126,
Spain,ESP,2010,1705.7755,48.991467,46.572776,Europe,2789.63720703,25486.3210084568,14.94119302830695,0.10945625326245989,
Spain,ESP,2011,1710.6917,49.908657,46.729232,Europe,2908.92016602,26212.6958902645,15.322863780928204,0.11097371205913943,
Spain,ESP,2012,1696.7266,52.12421,46.756084,Europe,2590.2253418,23566.2050882242,13.88921767845462,0.10991270474406208,
Spain,ESP,2013,1689.8245,52.641403,46.60346,Europe,2629.47631836,24246.78076588,14.348697610834735,0.10844640959760692,
Spain,ESP,2014,1690.564,52.219486,46.464548,Europe,2679.51538086,24700.2901040262,14.61068028422834,0.10848112996143447,
Spain,ESP,2015,1694.2372,53.697327,46.431344,Europe,2349.11987305,21716.4879748108,12.817855713952449,0.10817218123735158,
Spain,ESP,2016,1701.4501,54.58749,46.47332,Europe,2376.62280273,22489.7334444335,13.217980030347936,0.1056758991209051,
Spain,ESP,2017,1689.4762,56.063015,46.584168,Europe,2524.69677734,23874.6620027538,14.131398834001805,0.10574795894697028,
Spain,ESP,2018,1695.501,55.855927,46.792044,Europe,2741.39794922,25791.5355664114,15.21174895586107,0.10629060616267272,
Spain,ESP,2019,1685.9515,56.31081,47.131372,Europe,2712.5090332,25125.8717222279,14.903080973698177,0.10795681292921458,13.111291
Spain,ESP,2019,1685.9515,56.31081,47.131372,Europe,2712.5090332,25125.8717222279,14.903080973698177,0.10795681292921458,
Sri Lanka,LKA,2000,2000.7396,7.3130565,18.776374,Asia,43.71977615,799.500629212994,0.39960254158661823,0.05468385458687697,
Sri Lanka,LKA,2001,1975.6603,7.4968944,18.920278,Asia,41.30504227,773.31054464743,0.39141878016551224,0.053413266579510975,
Sri Lanka,LKA,2002,1812.2015,8.34636,19.110706,Asia,42.74032593,808.982365029905,0.44640861682870536,0.05283220967173994,
Sri Lanka,LKA,2003,1733.8713,8.783546,19.303182,Asia,42.19562149,922.046156345582,0.5317846580340663,0.04576302520172876,
Sri Lanka,LKA,2004,1856.2976,8.072611,19.490434,Asia,50.65422821,994.449520595628,0.5357166440314463,0.050936952716977055,
Sri Lanka,LKA,2005,1887.6926,8.027195,19.673866,Asia,56.92808914,1160.56970942677,0.6148086343225427,0.04905184813768575,
Sri Lanka,LKA,2006,1835.4296,9.716973,19.870706,Asia,64.823349,1327.59558674867,0.7233159946579646,0.04882763218485438,
Sri Lanka,LKA,2007,1861.298,10.624909,20.078652,Asia,72.85934448,1512.28987319101,0.8124920744507381,0.048178160663248384,
Sri Lanka,LKA,2008,1823.991,10.802232,20.28564,Asia,91.52586365,1861.88132957108,1.020773309501571,0.04915773212629225,
Sri Lanka,LKA,2009,1810.6287,12.216344,20.482484,Asia,98.56365967,1942.75300458805,1.0729715068517638,0.050734014790984654,
Sri Lanka,LKA,2010,1872.336,12.932431,20.668556,Asia,106.14399719,2685.26115234115,1.4341769598732013,0.039528370302999445,
Sri Lanka,LKA,2011,1993.6793,13.874193,20.859746,Asia,116.34324646,3072.97711191201,1.54135979237584,0.037860108364950074,
Sri Lanka,LKA,2012,2052.9534,15.157523,21.01715,Asia,110.83343506,3162.79732211442,1.5406084337396162,0.035042850923468184,
Sri Lanka,LKA,2013,1896.6604,16.48785,21.131762,Asia,134.59054565,3394.73050035872,1.7898462478357855,0.03964690146560319,
Sri Lanka,LKA,2014,1926.3551,16.443434,21.239448,Asia,134.74803162,3591.51335667154,1.864408777318128,0.037518454823422594,
Sri Lanka,LKA,2015,1924.0125,16.714605,21.336692,Asia,146.95031738,3677.66226183765,1.911454453563919,0.03995753468307121,
Sri Lanka,LKA,2016,1922.449,17.275408,21.425494,Asia,148.61651611,3757.49984421628,1.9545381147777028,0.03955196866841059,
Sri Lanka,LKA,2017,1922.5132,17.048513,21.506816,Asia,146.1681366,3969.48310094685,2.064736461079617,0.03682296482510133,
Sri Lanka,LKA,2018,1922.5132,17.891243,21.580712,Asia,159.4646759,3936.04600075313,2.0473440706431196,0.04051392587116303,
Sri Lanka,LKA,2019,1922.5132,18.01952,21.649664,Asia,142.05116272,3671.849396381,1.9099215528824458,0.038686543859888865,27.715063
Sri Lanka,LKA,2019,1922.5132,18.01952,21.649664,Asia,142.05116272,3671.849396381,1.9099215528824458,0.038686543859888865,
Sweden,SWE,2000,1643.4385,49.93068,8.871042,Europe,2173.19384766,25025.3806730763,15.227451877923208,0.08683959201459993,
Sweden,SWE,2001,1620.1521,48.27664,8.896748,Europe,2155.85424805,22859.3056282754,14.109357774665353,0.09430969965174076,
Sweden,SWE,2002,1597.025,49.211044,8.926011,Europe,2459.09838867,25085.752411422,15.707801951392119,0.09802769111084457,
Sweden,SWE,2003,1583.2998,51.32245,8.961506,Europe,3110.19970703,31984.2553213704,20.201010144364574,0.09724158576710423,
Sweden,SWE,2004,1606.8491,53.313663,9.004263,Europe,3488.17285156,36331.3847437036,22.61032771758319,0.09600990648077394,
Sweden,SWE,2005,1605.5138,55.468353,9.051739,Europe,3547.63330078,37127.9803817871,23.125295081105563,0.09555147531052535,
Sweden,SWE,2006,1603.9514,56.860283,9.104724,Europe,3765.39746094,40452.4096642975,25.220470934653942,0.09308215486266239,
Sweden,SWE,2007,1616.8903,58.842804,9.164274,Europe,4310.32666016,46849.5373137718,28.975087124817186,0.09200361214438173,
Sweden,SWE,2008,1627.1318,59.523712,9.229282,Europe,4627.56396484,48848.5867755917,30.02128455457124,0.09473281153657176,
Sweden,SWE,2009,1613.0963,57.281887,9.301413,Europe,4136.17333984,39718.7947971792,24.62270528869182,0.10413642611667935,
Sweden,SWE,2010,1640.5142,58.980328,9.381722,Europe,4416.14550781,45188.8555297413,27.54554366535888,0.09772642958181335,
Sweden,SWE,2011,1640.9915,61.892174,9.467384,Europe,6351.21679688,51652.8181092811,31.476590895980323,0.12295973442228894,
Sweden,SWE,2012,1627.2946,62.106907,9.555984,Europe,6254.44238281,49429.3923699191,30.37519596631065,0.12653285996321942,
Sweden,SWE,2013,1617.9559,61.808903,9.648935,Europe,6696.87207031,52089.6352759408,32.19471882759029,0.12856438780640025,
Sweden,SWE,2014,1619.4305,61.54204,9.747507,Europe,6605.91162109,51104.4307652468,31.557038579455433,0.12926299192011162,
Sweden,SWE,2015,1620.9257,63.007225,9.849344,Europe,5598.68164063,43373.545425611,26.758503135344824,0.12908056248784583,
Sweden,SWE,2016,1634.1693,62.609314,9.953322,Europe,5680.72558594,43610.186697005,26.68645574054353,0.1302614369759195,
Sweden,SWE,2017,1621.4727,64.33747,10.058191,Europe,5837.77050781,45639.9405617351,28.147214912551473,0.12790924869662154,
Sweden,SWE,2018,1620.7349,63.764103,10.1623,Europe,6005.06591797,46269.2086666443,28.548289215370325,0.12978536030807636,
Sweden,SWE,2019,1605.2766,65.53587,10.267922,Europe,5652.98974609,44558.1229340654,27.75728677167873,0.1268677712132303,12.654855
Sweden,SWE,2019,1605.2766,65.53587,10.267922,Europe,5652.98974609,44558.1229340654,27.75728677167873,0.1268677712132303,
Switzerland,CHE,2000,1712.743,50.3207,7.182052,Europe,3559.81982422,32930.9796571308,19.227040867853965,0.10809942070609382,
Switzerland,CHE,2001,1672.8507,50.60761,7.224413,Europe,3763.38452148,32248.5275287195,19.277588567060707,0.11669942195433422,
Switzerland,CHE,2002,1651.2583,51.1782,7.276479,Europe,4211.72949219,33733.7929857732,20.42914363293326,0.12485193983274409,
Switzerland,CHE,2003,1664.5405,51.978863,7.330729,Europe,5018.52734375,40939.3931930921,24.595011772373276,0.12258431188952747,
Switzerland,CHE,2004,1694.9532,52.806225,7.381153,Europe,5608.703125,45346.7796943141,26.75400105106979,0.12368470623071078,
Switzerland,CHE,2005,1689.9702,57.021378,7.428437,Europe,5673.94042969,48033.9817870011,28.422975616375428,0.11812346631703714,
Switzerland,CHE,2006,1679.2384,59.944504,7.475014,Europe,5671.98144531,50174.7622880417,29.87947529549211,0.11304451055988003,
Switzerland,CHE,2007,1668.87,64.84992,7.541909,Europe,6154.703125,51128.2979377903,30.636477339631192,0.12037762595752073,
Switzerland,CHE,2008,1659.459,68.55738,7.638288,Europe,7120.65185547,52789.1402349311,31.8110542260647,0.13488857412301997,
Switzerland,CHE,2009,1650.7788,67.56619,7.734402,Europe,7297.37988281,55813.2102235148,33.81022958588685,0.13074646402860954,
Switzerland,CHE,2010,1624.3464,70.88482,7.822444,Europe,7705.17578125,63191.0431544726,38.902442948420735,0.12193461915820003,
Switzerland,CHE,2011,1619.3169,76.303345,7.910988,Europe,9191.95898438,70650.760298422,43.629977738404385,0.13010417645265318,
Switzerland,CHE,2012,1603.2313,78.00944,7.995738,Europe,8917.11914063,68518.9893642797,42.73805617709665,0.13014084450694877,
Switzerland,CHE,2013,1582.8923,77.79825,8.08837,Europe,9275.79882813,69446.6309854852,43.873250874671136,0.13356729759963018,
Switzerland,CHE,2014,1575.3215,78.753746,8.187792,Europe,9578.64550781,68999.9181134434,43.80053094777377,0.1388211141361307,
Switzerland,CHE,2015,1589.4751,77.436226,8.281735,Europe,9382.79101563,66347.4161586484,41.74171470735741,0.1414190869648049,
Switzerland,CHE,2016,1590.2267,77.82247,8.372902,Europe,9439.42480469,63668.848941924,40.03759271676422,0.14825813504654747,
Switzerland,CHE,2017,1569.5309,80.58823,8.451688,Europe,9606.34960938,63071.2502194762,40.18477764246387,0.1523094845266535,
Switzerland,CHE,2018,1561.1827,81.968315,8.514431,Europe,9870.57421875,63208.8270862012,40.48778345173899,0.15615816134808164,
Switzerland,CHE,2019,1556.8828,82.918655,8.575593,Europe,9666.98046875,62588.3361826227,40.201058283014426,0.15445338633932218,9.924487
Switzerland,CHE,2019,1556.8828,82.918655,8.575593,Europe,9666.98046875,62588.3361826227,40.201058283014426,0.15445338633932218,
Thailand,THA,2000,2502.6597,6.1977625,63.066604,Asia,62.15243912,1573.75342084126,0.628832366158795,0.039493124079613445,
Thailand,THA,2001,2404.5066,6.5658803,63.649892,Asia,57.19501495,1458.48186421591,0.606561805326677,0.03921544473969064,
Thailand,THA,2002,2393.9397,6.9211497,64.222576,Asia,69.73505402,1639.32092695459,0.6847795401674446,0.04253898847588597,
Thailand,THA,2003,2383.6968,7.300802,64.77696,Asia,76.2408905,1849.70842447163,0.775983096705768,0.04121778843158929,
Thailand,THA,2004,2389.0012,7.6645355,65.311164,Asia,83.09568024,2093.24282132479,0.8761999873942256,0.039697105081869896,
Thailand,THA,2005,2337.9426,8.444663,65.82136,Asia,90.88136292,2261.29624598339,0.9672163234389886,0.04018994109304667,
Thailand,THA,2006,2325.6519,8.8521385,66.319528,Asia,103.64756012,2663.85050373458,1.145420990877689,0.03890892524737837,
Thailand,THA,2007,2329.801,9.2954645,66.826752,Asia,125.62582397,3170.47344921438,1.3608344443213733,0.03962367954891064,
Thailand,THA,2008,2342.092,9.652878,67.32824,Asia,149.71322632,3412.48614081426,1.457024805521841,0.04387218589092251,
Thailand,THA,2009,2354.112,9.282351,67.813656,Asia,150.35655212,3306.37186685512,1.4045091596555814,0.04547478570915036,
Thailand,THA,2010,2349.3564,10.453212,68.270488,Asia,169.38200378,3957.81593960018,1.6846383714280984,0.04279683703459717,
Thailand,THA,2011,2357.5464,11.046585,68.712848,Asia,192.56607056,4316.34658903564,1.8308638969038489,0.04461320855214807,
Thailand,THA,2012,2312.43,12.355092,69.157024,Asia,202.52087402,4450.77323400912,1.9247169574902245,0.0455024022505805,
Thailand,THA,2013,2273.494,12.694019,69.5786,Asia,208.60844421,4562.54917969003,2.0068446099659947,0.04572190588949935,
Thailand,THA,2014,2247.321,12.534133,69.960944,Asia,214.52433777,4430.69493080099,1.9715452001743365,0.04841776315464307,
Thailand,THA,2015,2186.461,12.897164,70.294408,Asia,219.91911316,4364.61802777584,1.9962020945152192,0.05038679484904851,
Thailand,THA,2016,2207.7039,13.135729,70.607032,Asia,230.60774231,4522.75636691004,2.0486245310841005,0.050988318538933784,
Thailand,THA,2017,2092.99,14.745839,70.898208,Asia,247.99453735,4990.93747343531,2.3845969036810066,0.049688968990289316,
Thailand,THA,2018,2092.99,14.859359,71.127808,Asia,275.67111206,5478.56173893485,2.6175766434310965,0.050318153777636605,
Thailand,THA,2019,2092.99,15.167234,71.307768,Asia,294.46008301,5947.10984923316,2.8414420753243737,0.0495131400755896,28.338812
Thailand,THA,2019,2092.99,15.167234,71.307768,Asia,294.46008301,5947.10984923316,2.8414420753243737,0.0495131400755896,
Trinidad and Tobago,TTO,2000,1663.8954,22.101263,1.332203,South America,263.67974854,4347.7519996477,2.6129959849926263,0.06064737560039442,
Trinidad and Tobago,TTO,2001,1668.0447,20.48534,1.338576,South America,270.07980347,4967.99291951692,2.9783332062485615,0.05436396706786413,
Trinidad and Tobago,TTO,2002,1634.8004,21.240498,1.34597,South America,321.00622559,4991.39284251502,3.05321239370569,0.06431195374080277,
Turkey,TUR,2000,1937.0,21.29033,64.113548,Asia,196.78179932,3533.74292952355,1.8243381153967735,0.05568650669971962,
Turkey,TUR,2001,1942.0,20.841036,65.072016,Asia,151.54576111,2471.54617237425,1.2726808302648043,0.061316176409692585,
Turkey,TUR,2002,1943.0,20.80566,65.988664,Asia,184.30557251,2911.222377877,1.4983131126489964,0.06330865478040337,
Turkey,TUR,2003,1943.0,20.569073,66.867324,Asia,235.91033936,3818.68928104905,1.965357324266109,0.06177783055844543,
Turkey,TUR,2004,1918.0,23.346582,67.78508,Asia,296.13949585,4956.2476730159,2.5840707367131905,0.05975074600535404,
Turkey,TUR,2005,1936.0,25.003391,68.704712,Asia,360.65240479,6114.86770796453,3.15850604750234,0.058979592366365546,
Turkey,TUR,2006,1944.0,27.891794,69.601328,Asia,411.86962891,6657.90058855825,3.424845981768647,0.06186178712517984,
Turkey,TUR,2007,1911.0,30.429176,70.468864,Asia,506.39282227,8057.96858973715,4.216624065796521,0.06284373246564348,
Turkey,TUR,2008,1900.0,31.903471,71.320728,Asia,563.63824463,8990.55171404193,4.731869323179963,0.06269228658678191,
Turkey,TUR,2009,1881.0,31.13515,72.225648,Asia,493.93081665,7410.79354955134,3.9398158158167678,0.0666501924992774,
Turkey,TUR,2010,1877.0,33.744137,73.195352,Asia,532.92883301,8898.84463873026,4.740993414347501,0.059887418495941,
Turkey,TUR,2011,1864.0,35.660713,74.173856,Asia,526.1842041,9541.13571156641,5.118635038393997,0.05514901160688071,
Turkey,TUR,2012,1855.0,36.57103,75.27744,Asia,519.88800049,9882.37118329582,5.327423818488312,0.052607617225384845,
Turkey,TUR,2013,1832.0,38.42478,76.57612,Asia,546.71606445,10605.5085678887,5.789033061074618,0.051550197800541486,
Turkey,TUR,2014,1832.0,39.79341,78.112064,Asia,519.90167236,10147.0026611133,5.538756911088046,0.05123697014020078,
Turkey,TUR,2015,1832.0,41.47944,79.646176,Asia,446.76303101,9127.66815686429,4.982351614008892,0.04894602031232044,
Turkey,TUR,2016,1832.0,40.536507,81.0194,Asia,459.92980957,8995.96739172028,4.910462550065655,0.05112622017653274,
Turkey,TUR,2017,1832.0,41.799202,82.089824,Asia,437.36929321,8728.07968292295,4.76423563478327,0.050110598103926714,
Turkey,TUR,2018,1832.0,43.00543,82.809304,Asia,387.65649414,7927.07094462299,4.327003790733073,0.04890286675218306,
Turkey,TUR,2019,1832.0,43.692204,83.481688,Asia,397.40911865,7539.15208202185,4.11525768669315,0.05271270752020999,27.256779
Turkey,TUR,2019,1832.0,43.692204,83.481688,Asia,397.40911865,7539.15208202185,4.11525768669315,0.05271270752020999,
United Kingdom,GBR,2000,1692.954,44.76795,58.850044,Europe,2033.17089844,24401.0204331573,14.413280238658169,0.0833231915037958,
United Kingdom,GBR,2001,1695.9764,45.33829,59.092016,Europe,2059.78979492,24062.7018504808,14.18811125584106,0.08560093574358289,
United Kingdom,GBR,2002,1678.5614,45.502758,59.355688,Europe,2319.3527832,26117.4107938516,15.559401517187037,0.08880485135019617,
United Kingdom,GBR,2003,1669.3804,46.255444,59.6498,Europe,2791.49291992,29959.8835187649,17.94670856250912,0.09317435824380267,
United Kingdom,GBR,2004,1666.7157,46.993843,59.995852,Europe,3372.89086914,35034.761253561,21.020238336724734,0.09627269455981159,
United Kingdom,GBR,2005,1669.7372,49.651768,60.38374,Europe,3547.07177734,36605.041787585,21.922636560762378,0.09690118093357915,
United Kingdom,GBR,2006,1663.9857,50.061077,60.8037,Europe,3866.88330078,37973.6151931478,22.820878324343653,0.10183079175136753,
United Kingdom,GBR,2007,1665.8214,49.39457,61.26068,Europe,4375.72509766,42710.9708799221,25.639585900338474,0.10244967528277318,
United Kingdom,GBR,2008,1660.4688,50.692265,61.742152,Europe,4306.84960938,39510.5171466277,23.794796473518623,0.10900514395690714,
United Kingdom,GBR,2009,1638.3318,48.38714,62.243384,Europe,3923.0222168,32299.4339401713,19.714830622326506,0.12145792474464628,
United Kingdom,GBR,2010,1643.2079,51.329544,62.760048,Europe,3965.86499023,33571.1993119611,20.430281105611225,0.11813295537574077,
United Kingdom,GBR,2011,1639.8158,51.850594,63.28636,Europe,4208.65429688,35752.9581965813,21.803033119074286,0.11771485519434396,
United Kingdom,GBR,2012,1655.019,52.153336,63.808728,Europe,4253.50195313,35519.330194016,21.461584546168957,0.11975175010047331,
United Kingdom,GBR,2013,1665.9749,53.171543,64.302296,Europe,4317.12060547,36085.9459541185,21.660558003676105,0.11963440312633083,
United Kingdom,GBR,2014,1672.4341,52.07599,64.773504,Europe,4714.29785156,39539.1164963856,23.641658882933324,0.11923123906906087,
United Kingdom,GBR,2015,1669.4652,53.37609,65.224368,Europe,4446.99609375,37441.0284183644,22.426959494791745,0.11877334254976817,
United Kingdom,GBR,2016,1667.6989,53.079872,65.655204,Europe,4037.80810547,34104.356814245,20.449948617370318,0.11839566796296987,
United Kingdom,GBR,2017,1668.9491,54.676918,66.064808,Europe,3930.33666992,34065.891026246,20.411581770975516,0.11537454478709745,
United Kingdom,GBR,2018,1663.1888,54.799587,66.432996,Europe,4227.65039063,36072.6632083717,21.68885649564962,0.11719817763964965,
United States,USA,2000,1844.854,55.11331,282.39856,North America,4532.76757813,31166.9381412414,16.893986267336818,0.14543512608099454,
United States,USA,2001,1823.6593,56.182423,285.470496,North America,4879.92919922,31888.818031456,17.48617081680553,0.15302947868454403,
United States,USA,2002,1806.6908,57.68048,288.35024,North America,5303.15380859,32505.7038024844,17.99184664165246,0.16314533107216345,
United States,USA,2003,1790.8417,59.586433,291.109824,North America,5706.82958984,33555.3389578932,18.737188752022693,0.17007217829035182,
United States,USA,2004,1789.5275,61.241177,293.947872,North America,6045.93798828,35535.1868984932,19.85730138178553,0.1701394734619045,
United States,USA,2005,1787.0139,62.52242,296.842656,North America,6402.02929688,37454.4722469241,20.95925065100171,0.17092830075601342,
United States,USA,2006,1787.3512,63.186916,299.753088,North America,6776.86621094,39721.62665009,22.22373904473279,0.17060898010642384,
United States,USA,2007,1785.8835,63.884613,302.743392,North America,7130.71679688,40525.8197474918,22.69230873541964,0.17595490581831674,
United States,USA,2008,1765.7664,64.56712,305.694912,North America,7346.35058594,40165.5509788941,22.746808965723947,0.1829017754493224,
United States,USA,2009,1728.6077,66.34159,308.512032,North America,7601.87207031,39149.3111472822,22.647886589468623,0.19417639410592114,
United States,USA,2010,1735.0112,68.20562,311.182848,North America,7832.26660156,41128.2745454572,23.704904351889603,0.1904350884670193,
United States,USA,2011,1744.9083,68.31264,313.876608,North America,8020.43994141,42673.6792893905,24.456115710717004,0.18794817027656754,
United States,USA,2012,1746.8585,68.82278,316.651328,North America,8272.95800781,44760.6451524069,25.62350937549143,0.1848266033619746,
United States,USA,2013,1752.5328,69.43636,319.375168,North America,8431.18261719,45715.1083719593,26.08516563681964,0.184428800837351,
United States,USA,2014,1758.2686,70.00538,322.033952,North America,8824.77636719,47633.2517836041,27.090998373970905,0.18526504147314138,
United States,USA,2015,1770.0232,70.63671,324.607776,North America,9243.62109375,49077.9663435706,27.72730116959518,0.1883456422998454,
United States,USA,2016,1766.7441,70.92089,327.210208,North America,9594.74316406,49564.3519767542,28.054063956831214,0.19358153151200197,
United States,USA,2017,1763.7267,71.63857,329.791232,North America,9904.23730469,51472.0580124208,29.18369269593798,0.1924196872466221,
United States,USA,2018,1774.7039,72.48703,332.140032,North America,10284.5546875,53858.1299848776,30.347670946616844,0.1909564013898685,
United States,USA,2019,1765.3464,73.7004,334.31968,North America,10661.02832031,55620.4038977132,31.506793169721934,0.19167477352224555,6.689246
United States,USA,2019,1765.3464,73.7004,334.31968,North America,10661.02832031,55620.4038977132,31.506793169721934,0.19167477352224555,
Uruguay,URY,2000,1704.0769,16.522802,3.292227,South America,693.67926025,6755.67767113875,3.964420661496409,0.10268092914105419,
Uruguay,URY,2001,1672.7721,16.101044,3.300938,South America,673.92993164,6155.1391212043,3.6796041261115606,0.10949060912666105,
Uruguay,URY,2002,1635.8788,15.725895,3.306446,South America,432.80075073,4010.68484949316,2.4517004863032397,0.10791193199453059,
Uruguay,URY,2003,1612.8038,15.925493,3.310204,South America,380.19338989,3380.46519481183,2.096017627693976,0.1124677723271643,
Uruguay,URY,2004,1638.4481,15.562443,3.313804,South America,372.46127319,3839.91670576688,2.3436303571452033,0.09699722721345196,
Uruguay,URY,2005,1628.0012,16.295483,3.317666,South America,441.00134277,4959.25234480486,3.0462215536480315,0.08892496531901178,
Uruguay,URY,2006,1622.7958,16.68038,3.322282,South America,495.71600342,5629.84625165826,3.4692265358699226,0.08805142827372733,
Uruguay,URY,2007,1608.5977,17.82848,3.328647,South America,572.52435303,6737.05626564022,4.1881548541566485,0.08498138214310924,
Uruguay,URY,2008,1623.3337,19.192266,3.336131,South America,803.44226074,8641.749363885,5.323458364651088,0.09297217807515806,
Uruguay,URY,2009,1603.9224,20.335516,3.344161,South America,817.64227295,8875.75138105381,5.533778555030973,0.09212090761074497,
Uruguay,URY,2010,1597.6067,23.218733,3.352653,South America,1032.65795898,11194.0514133489,7.006762936928657,0.09225059997031602,
Uruguay,URY,2011,1592.4203,24.969807,3.361631,South America,1232.04626465,13238.7857769696,8.3136253519059,0.09306338854680216,
Uruguay,URY,2012,1578.6353,25.788666,3.371134,South America,1332.7512207,13326.1525913364,8.441565060236776,0.10001020261215142,
Uruguay,URY,2013,1571.7993,26.35496,3.381187,South America,1500.72717285,15207.282794932,9.675079251487134,0.0986847678896413,
Uruguay,URY,2014,1567.3374,27.157722,3.39166,South America,1480.01989746,14854.5104237908,9.477544799090994,0.09963437738679146,
Uruguay,URY,2015,1556.4283,27.477356,3.40282,South America,1410.3215332,14048.4355579807,9.026073066122416,0.10038993504859109,
Uruguay,URY,2016,1532.5138,27.915611,3.413768,South America,1454.54711914,14949.3046827761,9.75476023953331,0.09729864699432222,
Uruguay,URY,2017,1532.5138,28.295845,3.422205,South America,1655.83239746,16557.2087835545,10.80395412005719,0.10000673538070384,
Uruguay,URY,2018,1532.5138,28.267454,3.427044,South America,1697.01452637,16444.1547384867,10.730183792463533,0.10319864738308651,
Uruguay,URY,2019,1532.5138,28.378277,3.428412,South America,1677.09790039,15768.9402907901,10.289591056726602,0.10635450889299862,18.820482
Uruguay,URY,2019,1532.5138,28.378277,3.428412,South America,1677.09790039,15768.9402907901,10.289591056726602,0.10635450889299862,
Venezuela,VEN,2000,1898.5117,12.499258,24.427732,South America,351.70773315,3647.53731374116,1.9212614353344042,0.09642334070854643,
Venezuela,VEN,2001,1869.4724,11.6547985,24.88021,South America,387.64743042,3768.2546186979,2.0156781232490513,0.10287187826865836,
Venezuela,VEN,2002,1829.0203,10.873657,25.330926,South America,283.02047729,2678.24813748335,1.4643074970153969,0.10567373251529404,
Venezuela,VEN,2003,1801.2109,10.620219,25.782032,South America,243.20851135,2349.09764000121,1.3041768956656936,0.10353273836240998,
Venezuela,VEN,2004,1896.695,12.628008,26.22693,South America,290.81988525,3208.57134390561,1.6916643655967933,0.09063843501637762,
Venezuela,VEN,2005,1922.8501,15.701362,26.66879,South America,330.34594727,4186.17369655982,2.177067102921762,0.07891357865572489,
Venezuela,VEN,2006,1903.8516,17.796515,27.102084,South America,548.26531982,5378.31994752676,2.824968052933727,0.10193988553472386,
Vietnam,VNM,2000,2393.6567,2.1008787,79.001144,Asia,19.13446808,341.582341090321,0.14270314581465296,0.056017146609287034,
