entity,year,awhpw,pophw,population,continent
Argentina,1950,2034.0,3.7276742,17.017748,South America
Argentina,1951,2037.8667,3.7526677,17.354614,South America
Argentina,1952,2041.7408,3.3652332,17.693856,South America
Argentina,1953,2045.6223,3.522695,18.032748,South America
Argentina,1954,2049.5112,3.6234164,18.369248,South America
Argentina,1955,2053.4075,3.820403,18.700684,South America
Argentina,1956,2057.311,3.8615587,19.0312,South America
Argentina,1957,2061.2222,4.0018334,19.363792,South America
Argentina,1958,2065.1406,4.240541,19.695358,South America
Argentina,1959,2069.0667,3.93428,20.024528,South America
Argentina,1960,2073.0,4.165085,20.349748,South America
Argentina,1961,2066.2004,4.2599936,20.680658,South America
Argentina,1962,2059.4233,4.298306,21.020364,South America
Argentina,1963,2052.6685,4.1109223,21.364018,South America
Argentina,1964,2045.9355,4.2761,21.708488,South America
Argentina,1965,2039.2249,4.7605305,22.053662,South America
Argentina,1966,2032.5361,4.821608,22.40312,South America
Argentina,1967,2025.8694,4.940946,22.757014,South America
Argentina,1968,2019.2245,5.0403686,23.112976,South America
Argentina,1969,2012.6014,5.4847455,23.47203,South America
Argentina,1970,2006.0,5.5949955,23.842804,South America
Argentina,1971,2002.6611,5.7174125,24.22338,South America
Argentina,1972,1999.3278,5.7707987,24.612798,South America
Argentina,1973,1996.0,6.049992,25.020592,South America
Argentina,1974,1992.8422,6.12354,25.449752,South America
Argentina,1975,1989.6893,6.015602,25.875562,South America
Argentina,1976,1986.5415,6.0292716,26.290258,South America
Argentina,1977,1983.3987,6.2771564,26.71378,South America
Argentina,1978,1980.2609,6.141138,27.146124,South America
Argentina,1979,1977.1279,6.4327383,27.584138,South America
Argentina,1980,1974.0,6.4590163,28.024808,South America
Argentina,1981,1961.2301,6.54121,28.471284,South America
Argentina,1982,1948.5427,6.8030505,28.922768,South America
Argentina,1983,1935.9375,7.2011805,29.377144,South America
Argentina,1984,1923.4137,7.5501113,29.8322,South America
Argentina,1985,1910.9711,7.3695316,30.28712,South America
Argentina,1986,1898.6089,8.01871,30.748332,South America
Argentina,1987,1886.3267,8.416937,31.21645,South America
Argentina,1988,1874.1238,8.84262,31.69079,South America
Argentina,1989,1862.0,8.496987,32.16577,South America
Argentina,1990,1850.0,9.34559,32.637658,South America
Argentina,1991,1837.9608,10.72936,33.105766,South America
Argentina,1992,1826.0,12.5184765,33.56828,South America
Argentina,1993,1850.3378,14.229115,34.02724,South America
Argentina,1994,1875.0,16.264364,34.488696,South America
Argentina,1995,1881.9612,19.057482,34.946116,South America
Argentina,1996,1888.9481,23.936634,35.38936,South America
Argentina,1997,1895.961,23.406992,35.815968,South America
Argentina,1998,1903.0,22.246105,36.233196,South America
Argentina,1999,1887.285,20.943682,36.653032,South America
Argentina,2000,1862.1362,20.869158,37.070772,South America
Argentina,2001,1811.1526,20.300793,37.480492,South America
Argentina,2002,1710.0365,18.544622,37.885024,South America
Argentina,2003,1713.5746,19.140049,38.278164,South America
Argentina,2004,1743.3999,19.305756,38.668796,South America
Argentina,2005,1771.6785,19.672619,39.070504,South America
Argentina,2006,1775.9203,20.713331,39.476856,South America
Argentina,2007,1787.5447,21.948978,39.876116,South America
Argentina,2008,1789.765,23.103422,40.273768,South America
Argentina,2009,1751.6228,22.24469,40.684344,South America
Argentina,2010,1760.2247,24.664722,41.100124,South America
Argentina,2011,1760.2303,27.121876,41.520736,South America
Argentina,2012,1736.1034,27.660812,41.952364,South America
Argentina,2013,1725.8735,27.395718,42.388268,South America
Argentina,2014,1705.4283,26.616257,42.824064,South America
Argentina,2015,1703.4685,26.997778,43.257064,South America
Argentina,2016,1646.5126,27.98419,43.668236,South America
Argentina,2017,1648.8129,30.95546,44.054616,South America
Argentina,2018,1638.4401,30.952593,44.413592,South America
Argentina,2019,1609.069,29.42588,44.745516,South America
Australia,1950,2170.9233,15.326854,8.177169,Oceania
Australia,1951,2150.847,14.583223,8.419836,Oceania
Australia,1952,2130.956,14.244756,8.63279,Oceania
Australia,1953,2111.2493,15.922848,8.819163,Oceania
Australia,1954,2091.7246,16.903465,9.003364,Oceania
Australia,1955,2072.3806,17.536858,9.209844,Oceania
Australia,1956,2053.2153,17.582268,9.429808,Oceania
Australia,1957,2034.2275,17.63839,9.64419,Oceania
Australia,1958,2015.4152,19.052452,9.853146,Oceania
Australia,1959,1996.7769,20.235952,10.065683,Oceania
Australia,1960,1978.3108,20.1224,10.286648,Oceania
Australia,1961,1974.6611,20.69601,10.50594,Oceania
Australia,1962,1971.0183,21.355865,10.711943,Oceania
Australia,1963,1967.3821,22.279251,10.917377,Oceania
Australia,1964,1963.7526,22.616526,11.131608,Oceania
Australia,1965,1960.1299,22.28722,11.359442,Oceania
Australia,1966,1956.5138,23.039864,11.592675,Oceania
Australia,1967,1952.9043,23.400547,11.809114,Oceania
Australia,1968,1949.3015,24.619623,12.027268,Oceania
Australia,1969,1945.7054,25.82899,12.268351,Oceania
Australia,1970,1942.116,25.910576,12.595038,Oceania
Australia,1971,1923.4795,26.630285,12.993837,Oceania
Australia,1972,1903.1487,27.428501,13.300319,Oceania
Australia,1973,1889.8066,28.128069,13.513318,Oceania
Australia,1974,1907.0665,26.41765,13.713392,Oceania
Australia,1975,1893.8304,27.250248,13.886865,Oceania
Australia,1976,1904.2075,27.906076,14.038078,Oceania
Australia,1977,1906.0077,28.141,14.193365,Oceania
Australia,1978,1906.8549,29.353878,14.355814,Oceania
Australia,1979,1912.2551,29.825207,14.520529,Oceania
Australia,1980,1909.7628,30.047503,14.706329,Oceania
Australia,1981,1894.8094,31.262638,14.930055,Oceania
Australia,1982,1870.6583,31.00233,15.168446,Oceania
Australia,1983,1857.0142,33.59127,15.383079,Oceania
Australia,1984,1878.1584,33.348927,15.579478,Oceania
Australia,1985,1869.2603,33.28966,15.785685,Oceania
Australia,1986,1873.8745,32.70697,16.012299,Oceania
Australia,1987,1871.6334,34.633392,16.259251,Oceania
Australia,1988,1867.8535,35.419254,16.525901,Oceania
Australia,1989,1877.7809,34.992744,16.796586,Oceania
Australia,1990,1863.9597,34.717422,17.048002,Oceania
Australia,1991,1850.485,35.753605,17.271092,Oceania
Australia,1992,1846.5441,37.43999,17.4625,Oceania
Australia,1993,1863.7845,38.279926,17.631514,Oceania
Australia,1994,1869.9487,38.63741,17.805506,Oceania
Australia,1995,1870.3296,39.189438,18.003002,Oceania
Australia,1996,1863.823,41.00176,18.21185,Oceania
Australia,1997,1861.0985,42.7722,18.410254,Oceania
Australia,1998,1846.6295,43.82873,18.601666,Oceania
Australia,1999,1848.475,45.23416,18.800892,Oceania
Australia,2000,1847.4801,45.415455,19.017968,Oceania
Australia,2001,1814.1289,47.16524,19.248146,Oceania
Australia,2002,1808.1211,47.55953,19.475842,Oceania
Australia,2003,1801.5743,48.647198,19.699004,Oceania
Australia,2004,1799.3641,49.612198,19.92506,Oceania
Australia,2005,1797.0736,51.532955,20.171732,Oceania
Australia,2006,1786.9062,51.622116,20.467032,Oceania
Australia,2007,1786.252,51.45444,20.830832,Oceania
Australia,2008,1786.4766,52.85944,21.247876,Oceania
Australia,2009,1757.9604,53.129284,21.660898,Oceania
Australia,2010,1763.3228,56.738533,22.019166,Oceania
Australia,2011,1765.2896,58.76907,22.357032,Oceania
Australia,2012,1757.2185,58.172035,22.729272,Oceania
Australia,2013,1756.2897,60.47338,23.111788,Oceania
Australia,2014,1746.4962,60.122875,23.469578,Oceania
Australia,2015,1746.4835,56.053726,23.82024,Oceania
Australia,2016,1736.081,59.619713,24.195706,Oceania
Australia,2017,1736.8003,60.34168,24.590336,Oceania
Australia,2018,1729.342,61.878532,24.979228,Oceania
Australia,2019,1726.7976,61.438488,25.357168,Oceania
Austria,1950,2085.6694,6.7967925,6.936443,Europe
Austria,1951,2083.0156,7.0160127,6.930432,Europe
Austria,1952,2080.3652,7.386129,6.927017,Europe
Austria,1953,2077.718,7.873534,6.931796,Europe
Austria,1954,2075.0742,8.202217,6.939644,Europe
Austria,1955,2072.4338,8.572045,6.946266,Europe
Austria,1956,2069.7966,8.942056,6.951744,Europe
Austria,1957,2067.163,9.213891,6.965322,Europe
Austria,1958,2064.5327,9.5254965,6.986795,Europe
Austria,1959,2061.9058,9.716994,7.013602,Europe
Austria,1960,2059.282,10.225922,7.046554,Europe
Austria,1961,2046.6298,10.795698,7.08544,Europe
Austria,1962,2034.0552,11.221848,7.128972,Europe
Austria,1963,2021.558,11.838527,7.174878,Europe
Austria,1964,2009.1375,12.501663,7.222897,Europe
Austria,1965,1996.7932,13.064591,7.269892,Europe
Austria,1966,1984.5249,13.925265,7.32092,Europe
Austria,1967,1972.3319,14.681521,7.375632,Europe
Austria,1968,1960.2139,15.617279,7.413813,Europe
Austria,1969,1948.1703,16.530752,7.439324,Europe
Austria,1970,1890.1375,18.078392,7.46531,Europe
Austria,1971,1885.288,18.890709,7.498548,Europe
Austria,1972,1905.7499,19.690424,7.542083,Europe
Austria,1973,1900.7313,20.484371,7.584024,Europe
Austria,1974,1978.6625,20.085234,7.597028,Europe
Austria,1975,1903.9717,21.07803,7.576929,Europe
Austria,1976,1898.0424,21.563398,7.563509,Europe
Austria,1977,1904.7831,22.143019,7.566357,Europe
Austria,1978,1844.0676,22.688196,7.560248,Europe
Austria,1979,1876.6804,23.097084,7.547482,Europe
Austria,1980,1881.0354,23.132545,7.547564,Europe
Austria,1981,1819.1412,24.011904,7.566318,Europe
Austria,1982,1835.1189,24.280458,7.571291,Europe
Austria,1983,1829.9122,24.949306,7.55911,Europe
Austria,1984,1825.9255,24.873604,7.558564,Europe
Austria,1985,1821.5303,25.388908,7.562114,Europe
Austria,1986,1820.7109,26.524275,7.567247,Europe
Austria,1987,1808.7163,27.812836,7.572379,Europe
Austria,1988,1812.1312,29.295618,7.583766,Europe
Austria,1989,1825.2433,30.260357,7.619393,Europe
Austria,1990,1826.0298,31.620522,7.678732,Europe
Austria,1991,1836.4442,32.5917,7.75564,Europe
Austria,1992,1804.9314,34.509747,7.840816,Europe
Austria,1993,1802.2981,35.524967,7.90528,Europe
Austria,1994,1800.5381,37.20332,7.935366,Europe
Austria,1995,1774.4364,39.36852,7.947293,Europe
Austria,1996,1807.2706,39.323376,7.958043,Europe
Austria,1997,1815.692,40.81398,7.967086,Europe
Austria,1998,1794.0305,42.53225,7.975856,Europe
Austria,1999,1797.9713,43.386806,7.991382,Europe
Austria,2000,1798.4323,45.390182,8.010425,Europe
Austria,2001,1785.4202,44.377754,8.039633,Europe
Austria,2002,1782.8479,45.44068,8.078994,Europe
Austria,2003,1773.9779,46.49087,8.120105,Europe
Austria,2004,1776.4658,48.04215,8.171215,Europe
Austria,2005,1752.4894,52.797462,8.227034,Europe
Austria,2006,1735.6696,53.47992,8.267771,Europe
Austria,2007,1724.7792,54.648876,8.29472,Europe
Austria,2008,1717.1951,55.810387,8.321134,Europe
Austria,2009,1673.0751,54.958294,8.342939,Europe
Austria,2010,1665.8439,56.444805,8.362829,Europe
Austria,2011,1671.6877,57.740795,8.391201,Europe
Austria,2012,1647.8529,58.960068,8.429641,Europe
Austria,2013,1632.0676,58.534805,8.479542,Europe
Austria,2014,1621.5658,61.13571,8.546066,Europe
Austria,2015,1605.2805,62.702095,8.642422,Europe
Austria,2016,1618.2108,62.37842,8.736491,Europe
Austria,2017,1608.1809,64.780174,8.797497,Europe
Austria,2018,1612.6927,65.06293,8.840518,Europe
Austria,2019,1611.3743,65.15168,8.879939,Europe
Bangladesh,1970,2520.86,1.9758757,67.541864,Asia
Bangladesh,1971,2522.0146,1.9720889,68.376208,Asia
Bangladesh,1972,2522.9,1.9011652,69.346712,Asia
Bangladesh,1973,2523.4087,1.6317824,71.144816,Asia
Bangladesh,1974,2523.705,1.6356674,72.947808,Asia
Bangladesh,1975,2523.755,1.5350242,74.700344,Asia
Bangladesh,1976,2522.58,1.687655,76.38008,Asia
Bangladesh,1977,2521.4927,1.7574726,78.137792,Asia
Bangladesh,1978,2520.5725,1.7549671,80.007552,Asia
Bangladesh,1979,2519.8289,1.8085406,81.90816,Asia
Bangladesh,1980,2519.2603,1.7507269,83.929768,Asia
Bangladesh,1981,2519.0798,1.7374474,86.154832,Asia
Bangladesh,1982,2522.7944,1.6815083,88.555344,Asia
Bangladesh,1983,2526.398,1.6633503,91.04548,Asia
Bangladesh,1984,2529.8147,1.7687905,93.534248,Asia
Bangladesh,1985,2485.5732,1.8202491,95.959104,Asia
Bangladesh,1986,2442.245,1.8362675,98.271752,Asia
Bangladesh,1987,2400.8552,1.8129264,100.490256,Asia
Bangladesh,1988,2360.1934,1.8591352,102.688832,Asia
Bangladesh,1989,2319.6323,2.0305157,104.893672,Asia
Bangladesh,1990,2413.8335,2.0360405,107.147656,Asia
Bangladesh,1991,2507.7632,2.0363715,109.242832,Asia
Bangladesh,1992,2512.3062,2.0315714,111.272104,Asia
Bangladesh,1993,2517.2378,2.0196857,113.41876,Asia
Bangladesh,1994,2522.5781,2.047829,115.614904,Asia
Bangladesh,1995,2528.3394,2.0752869,117.793336,Asia
Bangladesh,1996,2535.1077,2.0698934,119.876872,Asia
Bangladesh,1997,2541.368,2.005104,122.039232,Asia
Bangladesh,1998,2547.8,1.9297974,124.350472,Asia
Bangladesh,1999,2554.3582,1.8166075,126.754824,Asia
Bangladesh,2000,2560.8271,1.8243959,129.193336,Asia
Bangladesh,2001,2561.9287,1.8358469,131.670488,Asia
Bangladesh,2002,2563.5498,1.8910693,134.139824,Asia
Bangladesh,2003,2565.5776,1.9046307,136.503216,Asia
Bangladesh,2004,2576.8167,1.9024031,138.789728,Asia
Bangladesh,2005,2587.2727,1.9349834,140.912592,Asia
Bangladesh,2006,2597.6511,2.0549672,142.628832,Asia
Bangladesh,2007,2591.9429,2.224288,144.135936,Asia
Bangladesh,2008,2586.7205,2.424032,145.421328,Asia
Bangladesh,2009,2581.9487,2.5682456,146.706816,Asia
Bangladesh,2010,2577.616,2.787817,148.391136,Asia
Bangladesh,2011,2491.95,3.2355232,150.211008,Asia
Bangladesh,2012,2405.7834,3.3843846,152.090656,Asia
Bangladesh,2013,2319.5667,3.6154296,154.030144,Asia
Bangladesh,2014,2366.9434,3.7923138,155.961312,Asia
Bangladesh,2015,2418.7507,4.0340605,157.83,Asia
Bangladesh,2016,2473.509,4.1130853,159.784576,Asia
Bangladesh,2017,2418.8828,4.3076367,161.793968,Asia
Bangladesh,2018,2418.8828,4.59153,163.683952,Asia
Bangladesh,2019,2418.8828,4.791032,165.516224,Asia
Belgium,1950,2096.1492,9.94314,8.61734,Europe
Belgium,1951,2085.9194,10.412888,8.655405,Europe
Belgium,1952,2075.7397,10.693442,8.695589,Europe
Belgium,1953,2065.6096,11.086224,8.740418,Europe
Belgium,1954,2055.529,11.657062,8.78723,Europe
Belgium,1955,2045.4976,12.236811,8.834527,Europe
Belgium,1956,2035.5151,12.642281,8.881499,Europe
Belgium,1957,2025.5814,12.831566,8.931968,Europe
Belgium,1958,2015.6962,12.87857,8.987667,Europe
Belgium,1959,2005.8591,13.44223,9.049394,Europe
Belgium,1960,1996.0701,13.883655,9.108729,Europe
Belgium,1961,1984.2296,14.612758,9.168479,Europe
Belgium,1962,1972.4594,15.258905,9.230337,Europe
Belgium,1963,1960.7589,15.8409395,9.288223,Europe
Belgium,1964,1949.1278,16.788185,9.350473,Europe
Belgium,1965,1937.5658,17.418419,9.412091,Europe
Belgium,1966,1926.0723,17.935627,9.466114,Europe
Belgium,1967,1914.647,18.814426,9.515229,Europe
Belgium,1968,1903.2894,19.754189,9.556258,Europe
Belgium,1969,1891.9994,20.743181,9.592105,Europe
Belgium,1970,1880.7761,22.066738,9.629376,Europe
Belgium,1971,1871.7172,22.896698,9.666396,Europe
Belgium,1972,1845.7231,24.705898,9.700295,Europe
Belgium,1973,1818.9681,26.589188,9.727987,Europe
Belgium,1974,1788.8882,27.868486,9.749063,Europe
Belgium,1975,1778.8241,28.191437,9.763432,Europe
Belgium,1976,1780.3851,30.153198,9.77354,Europe
Belgium,1977,1754.3522,31.17045,9.786372,Europe
Belgium,1978,1735.8992,32.67755,9.800204,Europe
Belgium,1979,1718.7871,33.714867,9.814133,Europe
Belgium,1980,1698.9741,36.538177,9.828989,Europe
Belgium,1981,1676.3322,35.961025,9.843594,Europe
Belgium,1982,1661.9731,35.55492,9.857337,Europe
Belgium,1983,1667.9081,34.816666,9.866528,Europe
Belgium,1984,1691.8772,34.224102,9.8736,Europe
Belgium,1985,1697.8722,32.248432,9.88054,Europe
Belgium,1986,1677.8961,34.75912,9.887822,Europe
Belgium,1987,1662.9192,36.761803,9.900226,Europe
Belgium,1988,1650.9292,39.16166,9.917989,Europe
Belgium,1989,1641.9371,39.83133,9.937168,Europe
Belgium,1990,1655.9281,40.869923,9.959565,Europe
Belgium,1991,1618.9741,42.31519,9.987072,Europe
Belgium,1992,1596.0011,44.594162,10.016455,Europe
Belgium,1993,1552.0562,46.442467,10.043738,Europe
Belgium,1994,1552.0562,47.816906,10.069182,Europe
Belgium,1995,1578.0261,48.26082,10.095204,Europe
Belgium,1996,1552.0571,48.773266,10.12323,Europe
Belgium,1997,1565.0442,50.29988,10.154876,Europe
Belgium,1998,1576.0342,49.44472,10.188541,Europe
Belgium,1999,1575.3821,51.10491,10.224223,Europe
Belgium,2000,1589.1027,52.970646,10.264351,Europe
Belgium,2001,1581.2432,52.792484,10.309249,Europe
Belgium,2002,1593.6455,53.71766,10.355569,Europe
Belgium,2003,1598.2198,55.915703,10.40255,Europe
Belgium,2004,1587.8026,57.090435,10.456164,Europe
Belgium,2005,1577.6764,63.273796,10.516979,Europe
Belgium,2006,1591.6377,60.26023,10.58297,Europe
Belgium,2007,1593.6576,61.016037,10.653698,Europe
Belgium,2008,1582.5051,65.654396,10.72672,Europe
Belgium,2009,1563.2252,64.385025,10.801357,Europe
Belgium,2010,1573.8307,69.09867,10.877948,Europe
Belgium,2011,1590.2344,67.528786,10.955742,Europe
Belgium,2012,1587.295,67.90891,11.03114,Europe
Belgium,2013,1585.5951,67.90904,11.10326,Europe
Belgium,2014,1581.596,68.081566,11.176727,Europe
Belgium,2015,1575.4569,66.488235,11.248306,Europe
Belgium,2016,1574.1542,66.85479,11.316837,Europe
Belgium,2017,1577.9177,68.51652,11.384491,Europe
Belgium,2018,1583.264,66.245094,11.448598,Europe
Belgium,2019,1586.431,66.26524,11.510569,Europe
Brazil,1950,2042.0,2.5495155,53.95536,South America
Brazil,1951,2051.0186,2.5436735,55.59106,South America
Brazil,1952,2060.0771,2.7247734,57.28334,South America
Brazil,1953,2069.1755,2.726391,59.02568,South America
Brazil,1954,2078.3142,2.8643858,60.827596,South America
Brazil,1955,2087.4932,2.9838479,62.701036,South America
Brazil,1956,2096.713,2.993859,64.644888,South America
Brazil,1957,2105.9731,3.1496594,66.660892,South America
Brazil,1958,2115.2742,3.2231312,68.735928,South America
Brazil,1959,2124.6165,3.2603498,70.880824,South America
Brazil,1960,2134.0,3.4564524,73.09252,South America
Brazil,1961,2135.0974,3.843372,75.330008,South America
Brazil,1962,2136.1956,4.0359454,77.599224,South America
Brazil,1963,2137.294,4.2099233,79.91556,South America
Brazil,1964,2138.3933,4.290529,82.2628,South America
Brazil,1965,2139.493,4.448137,84.623752,South America
Brazil,1966,2140.5933,4.5464325,86.979288,South America
Brazil,1967,2141.694,4.8078704,89.323288,South America
Brazil,1968,2142.7954,5.1697,91.659248,South America
Brazil,1969,2143.8975,5.1182575,94.000384,South America
Brazil,1970,2145.0,5.6747894,96.369888,South America
Brazil,1971,2128.5408,6.0639844,98.766288,South America
Brazil,1972,2112.2078,6.4906282,101.194392,South America
Brazil,1973,2096.0,6.6190286,103.666904,South America
Brazil,1974,2079.7708,7.0814433,106.167376,South America
Brazil,1975,2063.667,7.2509727,108.700512,South America
Brazil,1976,2047.6881,7.7251,111.286504,South America
Brazil,1977,2031.8329,7.259542,113.939888,South America
Brazil,1978,2016.1005,7.3717403,116.664384,South America
Brazil,1979,2000.4897,8.0860195,119.447304,South America
Brazil,1980,1985.0,8.250562,122.288384,South America
Brazil,1981,1974.0968,8.253053,125.168064,South America
Brazil,1982,1963.2535,8.056729,128.065104,South America
Brazil,1983,1952.4698,7.842175,130.977376,South America
Brazil,1984,1941.7454,7.8956366,133.888776,South America
Brazil,1985,1931.0797,7.777703,136.783184,South America
Brazil,1986,1920.4728,8.696103,139.64336,South America
Brazil,1987,1909.924,8.725506,142.466272,South America
Brazil,1988,1899.4332,8.544542,145.253984,South America
Brazil,1989,1889.0,8.606755,148.003424,South America
Brazil,1990,1879.0,8.242826,150.706448,South America
Brazil,1991,1868.4705,9.07414,153.336448,South America
Brazil,1992,1858.0,9.409157,155.900784,South America
Brazil,1993,1858.9998,10.025202,158.440864,South America
Brazil,1994,1860.0,11.191038,160.98048,South America
Brazil,1995,1855.2317,12.966644,163.515328,South America
Brazil,1996,1850.4756,15.900982,166.03712,South America
Brazil,1997,1845.7317,15.198671,168.546704,South America
Brazil,1998,1841.0,14.644109,171.039808,South America
Brazil,1999,1813.8428,13.644428,173.486272,South America
Brazil,2000,1837.927,13.205463,175.873712,South America
Brazil,2001,1828.3264,13.1499,178.211888,South America
Brazil,2002,1818.7257,12.790789,180.476688,South America
Brazil,2003,1811.1825,12.609983,182.62928,South America
Brazil,2004,1803.1261,12.661911,184.722048,South America
Brazil,2005,1783.1312,12.894449,186.797344,South America
Brazil,2006,1779.1678,13.6727295,188.820688,South America
Brazil,2007,1774.2665,15.1835165,190.779456,South America
Brazil,2008,1771.2618,16.644289,192.67232,South America
Brazil,2009,1764.5468,17.25405,194.517552,South America
Brazil,2010,1761.3457,19.317396,196.353504,South America
Brazil,2011,1769.6213,20.919428,198.185296,South America
Brazil,2012,1765.1022,20.70806,199.977712,South America
Brazil,2013,1751.5537,20.708025,201.721776,South America
Brazil,2014,1738.8689,20.427624,203.459648,South America
Brazil,2015,1722.8759,19.356064,205.188208,South America
Brazil,2016,1714.675,18.864923,206.859584,South America
Brazil,2017,1709.5944,19.188293,208.50496,South America
Brazil,2018,1706.0571,19.362707,210.166592,South America
Brazil,2019,1707.795,19.195236,211.78288,South America
Bulgaria,1995,1710.674,15.871054,8.477584,Europe
Bulgaria,1996,1708.2025,15.218238,8.401382,Europe
Bulgaria,1997,1706.8674,11.6641445,8.318965,Europe
Bulgaria,1998,1649.981,14.167984,8.234934,Europe
Bulgaria,1999,1669.4999,14.213296,8.162298,Europe
Bulgaria,2000,1640.2538,15.97558,8.097694,Europe
Bulgaria,2001,1651.8589,16.91231,8.034863,Europe
Bulgaria,2002,1651.2594,17.264715,7.974804,Europe
Bulgaria,2003,1640.5111,17.42531,7.917745,Europe
Bulgaria,2004,1663.6887,17.387133,7.865314,Europe
Bulgaria,2005,1658.6464,19.274733,7.815221,Europe
Bulgaria,2006,1654.1027,19.62069,7.76604,Europe
Bulgaria,2007,1654.5214,20.245644,7.719035,Europe
Bulgaria,2008,1693.596,20.501387,7.674912,Europe
Bulgaria,2009,1646.2753,21.017033,7.634737,Europe
Bulgaria,2010,1644.8379,23.100565,7.592271,Europe
Bulgaria,2011,1643.5928,23.712515,7.543128,Europe
Bulgaria,2012,1644.4498,24.541597,7.488347,Europe
Bulgaria,2013,1644.9795,23.3278,7.431169,Europe
Bulgaria,2014,1644.059,23.708328,7.372142,Europe
Bulgaria,2015,1644.3853,24.152256,7.309255,Europe
Bulgaria,2016,1643.5475,25.448772,7.245982,Europe
Bulgaria,2017,1643.258,25.392122,7.18243,Europe
Bulgaria,2018,1644.5715,26.212673,7.117424,Europe
Bulgaria,2019,1645.2465,26.554285,7.052536,Europe
Cambodia,1993,2190.6436,1.4276047,10.243554,Asia
Cambodia,1994,2160.658,1.5565166,10.636353,Asia
Cambodia,1995,2187.2812,1.6360574,10.919528,Asia
Cambodia,1996,2191.9963,1.5068518,11.182613,Asia
Cambodia,1997,2202.3345,1.4833804,11.431578,Asia
Cambodia,1998,2239.2913,1.3490212,11.669087,Asia
Cambodia,1999,2265.4268,1.3725711,11.89901,Asia
Cambodia,2000,2296.8909,1.4149227,12.118844,Asia
Cambodia,2001,2321.0562,1.3620656,12.338198,Asia
Cambodia,2002,2367.1667,1.3941027,12.561783,Asia
Cambodia,2003,2366.4758,1.4804914,12.787714,Asia
Cambodia,2004,2374.304,1.5548357,13.016377,Asia
Cambodia,2005,2373.758,1.7654465,13.246588,Asia
Cambodia,2006,2374.1353,1.8179532,13.477781,Asia
Cambodia,2007,2380.8865,1.9759583,13.714798,Asia
Cambodia,2008,2382.5652,2.1253846,13.943897,Asia
Cambodia,2009,2389.0847,1.9446102,14.155742,Asia
Cambodia,2010,2390.162,1.9493625,14.363534,Asia
Cambodia,2011,2408.062,2.0494177,14.573894,Asia
Cambodia,2012,2414.2522,2.262898,14.78665,Asia
Cambodia,2013,2423.9707,2.4935715,14.999691,Asia
Cambodia,2014,2442.8054,2.528299,15.210817,Asia
Cambodia,2015,2458.309,2.7521517,15.417527,Asia
Cambodia,2016,2467.99,2.828313,15.624586,Asia
Cambodia,2017,2474.9119,3.02265,15.830694,Asia
Cambodia,2018,2474.9119,3.2637424,16.025242,Asia
Cambodia,2019,2474.9119,3.4332101,16.207746,Asia
Canada,1950,2209.2341,13.109431,13.743068,North America
Canada,1951,2194.1836,13.310611,14.085723,North America
Canada,1952,2181.9395,14.433081,14.485746,North America
Canada,1953,2180.5283,15.032083,14.901533,North America
Canada,1954,2172.6038,15.145221,15.323199,North America
Canada,1955,2154.6565,16.41964,15.733926,North America
Canada,1956,2142.279,17.13559,16.167046,North America
Canada,1957,2122.9817,17.511963,16.650052,North America
Canada,1958,2107.6152,18.609625,17.113392,North America
Canada,1959,2104.4343,19.062283,17.52491,North America
Canada,1960,2090.806,19.937597,17.909358,North America
Canada,1961,2066.4954,20.95527,18.27369,North America
Canada,1962,2065.045,21.770847,18.622354,North America
Canada,1963,2050.3577,22.589294,18.971014,North America
Canada,1964,2039.1084,23.496054,19.326326,North America
Canada,1965,2021.2146,24.156694,19.688808,North America
Canada,1966,1995.1143,25.242016,20.055242,North America
Canada,1967,1985.5981,25.63635,20.408046,North America
Canada,1968,1961.4777,27.306343,20.731928,North America
Canada,1969,1942.4684,28.130598,21.033938,North America
Canada,1970,1925.0,29.226566,21.43458,North America
Canada,1971,1912.0,30.32986,21.888686,North America
Canada,1972,1904.0,31.025532,22.222228,North America
Canada,1973,1898.0,31.749811,22.502026,North America
Canada,1974,1891.0,31.120964,22.81243,North America
Canada,1975,1872.0,31.556856,23.13625,North America
Canada,1976,1862.0,33.140583,23.442118,North America
Canada,1977,1834.0,34.070026,23.71531,North America
Canada,1978,1836.0,34.351818,23.962686,North America
Canada,1979,1841.0,34.10858,24.219116,North America
Canada,1980,1827.0,33.980278,24.511512,North America
Canada,1981,1812.0,34.487015,24.81578,North America
Canada,1982,1788.3629,35.2997,25.101514,North America
Canada,1983,1780.2158,36.363117,25.360732,North America
Canada,1984,1791.116,37.683777,25.60208,North America
Canada,1985,1794.9056,37.160995,25.84392,North America
Canada,1986,1798.5189,36.62128,26.116076,North America
Canada,1987,1807.0273,37.873367,26.436886,North America
Canada,1988,1807.8146,38.411175,26.815068,North America
Canada,1989,1802.8204,39.153515,27.244408,North America
Canada,1990,1795.2927,39.458393,27.657206,North America
Canada,1991,1774.1893,39.580822,28.015762,North America
Canada,1992,1772.387,40.403233,28.347644,North America
Canada,1993,1771.1223,41.056454,28.668168,North America
Canada,1994,1784.9905,41.86076,28.98119,North America
Canada,1995,1785.0164,43.244484,29.28943,North America
Canada,1996,1798.8071,43.56252,29.593856,North America
Canada,1997,1796.6779,44.49898,29.882752,North America
Canada,1998,1792.643,44.221897,30.144816,North America
Canada,1999,1791.8601,46.135338,30.399776,North America
Canada,2000,1786.1864,48.0997,30.683316,North America
